"id","name","address","email","username","url","uuid","ipv4","ipv6","mac","color","company","job","word","sentence","active","quantity","price","date","ean","isbn","code","category","status","note","optional"
"1110","杨晓月","测试省示例市西城区星河路215号","user_ikflftehqsad@example.test","user_omnjxvmoerzi","https://sample-jauspuig.example.test/clqnmd","d5623839-9913-4a35-8459-a1be57a418e5","203.0.113.136","2001:db8:8bd7:6928:d3ae:84ea:5594:16e6","82:da:25:47:c0:b7","#fb4d08","示例青山设计有限公司","产品设计师","星空","故事，青石，果实。","false","8","119.25","2024-03-01","3657281957256","9789598665488","SKU-tx-7120","B,quoted","active","a,""b""
c","optional"
"1112","郑文静","测试省示例市东城区明月街750号","user_puludyyoissv@example.test","user_ujngpevjbrea","https://sample-uxsusyvp.example.test/ktedmt","ff3e9aa8-c7e3-4b87-bfac-69d86fa9c6d7","198.51.100.28","2001:db8:d10b:27a0:c283:4aa9:05ce:99d8","3a:a2:93:9e:01:c1","#df76ef","示例云帆科技有限公司","插画师","青石","窗台，山林，雨声。","true","1","275.21","2024-03-01","0119822804830","9787559088406","SKU-fx-8032","B,quoted","active","a,""b""
c",""
"1114","李嘉宁","测试省示例市西城区星河路354号","user_zfvortkddmtg@example.test","user_rkesurtdskvw","https://sample-flxygjdp.example.test/ewvlzu","6415d04b-931a-4e9f-96e6-d7348d253052","192.0.2.96","2001:db8:6ad4:4839:daac:0f4d:95e3:10ce","b6:28:4e:a0:34:ad","#d223b8","示例海棠信息有限公司","摄影师","晨光","故事，时间，窗台。","false","9","186.53","2024-02-28","9597034445309","9787219860434","SKU-zm-7970","B,quoted","active","a,""b""
c","optional"
"1116","王雨桐","测试省示例市东城区青山路746号","user_oircfveghenv@example.test","user_uaulkwceyoyx","https://sample-wmukpnto.example.test/ryibjx","3ecbe241-5425-47e5-afbc-ac9bd1808f3f","198.51.100.136","2001:db8:c4d7:65b9:fedf:3f5a:6502:992c","ca:7f:61:08:53:c1","#96a298","示例明月信息有限公司","插画师","春日","微风，河流，灯火。","true","2","143.19","2024-02-29","6848714296012","9785891067417","SKU-df-7782","A","active","a,""b""
c","optional"
"1118","张思远","测试省示例市东城区样本大道508号","user_xwtwvlivzgxc@example.test","user_wgzfnkaypvmg","https://sample-fnhlrwih.example.test/zqjvle","956aa207-a768-4f51-8d39-cc97343f6cb1","198.51.100.54","2001:db8:dc67:9628:0d20:e403:74b9:1ce7","32:99:78:5d:1c:22","#0ddcbe","示例远航信息有限公司","研究助理","窗台","灯火，长街，脚步。","true","4","131.03","2024-03-02","3214600668950","9783161358319","SKU-za-0417","B,quoted","active","a,""b""
c",""
"1120","刘子安","测试省样本市新区明月街597号","user_yqojujnpuort@example.test","user_ltnmxvgdirwg","https://sample-sqdeuscj.example.test/vzrugt","76534541-5e9d-4ae8-af7e-39e092388e22","198.51.100.60","2001:db8:ae50:32ee:23e3:e6cd:0163:7bba","52:bc:0b:69:99:6e","#a47bdc","示例海棠科技有限公司","插画师","星空","长街，星空，故事。","true","7","0.02","2024-03-01","7475487149079","9781384562902","SKU-ai-6157","A","archived","a,""b""
c","optional"
"1122","林星辰","测试省样本市新区明月街140号","user_rpbpfwewjkcp@example.test","user_pttebekcimgw","https://sample-hvtyubaz.example.test/soijuv","22019f2d-db47-440a-a207-411228600339","198.51.100.175","2001:db8:23fa:d2ba:2b4d:79e9:f435:c878","e6:1f:ba:06:94:76","#6f7c51","示例明月文创有限公司","数据分析师","云影","时间，故事，月色。","false","7","-54.29","2024-02-28","0997169591817","9787589071553","SKU-vz-2826","B,quoted","active","a,""b""
c","optional"
"1124","李明","测试省样本市新区明月街971号","user_vbcdldnkjvux@example.test","user_mgzwhpnhbznq","https://sample-thcnjbus.example.test/zvqqli","2259ca9c-c3eb-4caa-a662-6f197b222bb7","198.51.100.89","2001:db8:059c:2a9b:41e5:7fa0:5171:432f","a6:3f:e4:36:94:f6","#f7456b","示例晨光设计有限公司","摄影师","书页","花园，春日，微风。","false","8","-104.69","2024-02-28","6724818513647","9783523606850","SKU-ve-3569","C
line","active","a,""b""
c","optional"
"1126","叶若云","测试省示例市西城区星河路215号","user_gmvvzzbdqbfw@example.test","user_nmegihuylunu","https://sample-fvlkfntg.example.test/cyutrm","9a9a2462-a65b-40a7-86ab-b97e2d0b8e51","203.0.113.67","2001:db8:3c17:c588:2794:cbec:9451:ca4b","a6:f0:d0:32:cb:35","#2379c7","示例明月文创有限公司","产品设计师","海岸","远方，雨声，月色。","false","7","294.44","2024-03-02","1394719057271","9786803618598","SKU-nl-3282","A","active","a,""b""
c","optional"
"1128","张子安","测试省示例市西城区明月街672号","user_yqftuolcyuwm@example.test","user_kkvhzbuwtgyx","https://sample-rnnwlqtk.example.test/lbztlg","b903bae8-5f75-40c9-a454-b5e00dbfae78","198.51.100.22","2001:db8:04f8:f7a3:66db:3db2:eae9:2ed8","e6:13:7e:6c:07:2c","#38ecd6","示例绿洲设计有限公司","数据分析师","时间","旅程，月色，故事。","false","1","-104.44","2024-02-28","8416010333878","9783691091601","SKU-ua-7403","C
line","active","a,""b""
c",""
"1130","叶星辰","测试省样本市新区样本大道362号","user_xvsccdugpejp@example.test","user_tjaihfphuqme","https://sample-tyybbgfl.example.test/sbpsjo","2bdf8efb-a6a1-4c20-ae95-c06bb1ed984a","192.0.2.212","2001:db8:7dba:2faf:8dfb:71e4:6aad:5b1b","3e:33:08:63:e4:9a","#004e4e","示例晨光科技有限公司","研究助理","晨光","落叶，山林，月色。","true","8","271.30","2024-03-02","8883213778728","9780395403785","SKU-sf-3413","A","archived","a,""b""
c","optional"
"1132","李小川","测试省样本市新区明月街486号","user_njcomxgweeki@example.test","user_esryfanuzxrf","https://sample-wvscspzb.example.test/vitbve","7cd6b382-9be8-4aaf-a8f9-0cb0d8c0a5c2","203.0.113.136","2001:db8:c534:4d38:40bb:3488:e570:659f","4e:9b:6b:22:17:0b","#d92627","示例晨光信息有限公司","数据分析师","晨光","微风，雨声，脚步。","true","3","-49.43","2024-02-29","1649429579583","9780112789185","SKU-ni-8091","B,quoted","archived","a,""b""
c","optional"
"1134","刘雨桐","测试省样本市新区星河路154号","user_hbdswgwtswaf@example.test","user_pxtwgamgrlnd","https://sample-hipquynf.example.test/mvgirl","d092be88-7fbb-46ef-bb41-8ccd0a9fa7d4","192.0.2.123","2001:db8:a873:d364:09ca:7c5b:ef31:d45a","6a:07:78:92:dd:23","#377aec","示例晨光科技有限公司","园艺师","果实","青石，长街，雨声。","false","7","-56.88","2024-02-29","7043835620299","9780804507790","SKU-gm-2845","C
line","active","a,""b""
c","optional"
"1136","刘思远","测试省示例市西城区青山路390号","user_jbxykmlfrdzl@example.test","user_wuruqmqqytcy","https://sample-ysqovwpm.example.test/vkygik","500f513d-d7a0-4fc1-998f-cd0f12a7a76e","203.0.113.6","2001:db8:7c70:1da1:9dd3:2c55:21e9:d76a","b6:06:24:c1:19:9f","#2773bd","示例明月设计有限公司","技术写作者","晨光","落叶，雨声，微风。","false","9","57.40","2024-03-01","5106181639390","9780540036592","SKU-qp-8172","A","archived","a,""b""
c","optional"
"1138","李晓月","测试省示例市东城区样本大道586号","user_hecgrqmvqdux@example.test","user_xyyuebdfuczi","https://sample-szrugmhl.example.test/xoqnvn","7b0874ee-4c9b-4277-a7a4-f1eea8cbe60c","192.0.2.39","2001:db8:ea25:d298:a913:57a2:3ee7:4e5e","2e:ea:ae:53:d9:a3","#6e15c3","示例晨光科技有限公司","软件工程师","时间","灯火，月色，书页。","false","7","125.21","2024-03-02","6904537898151","9783341129326","SKU-wa-3750","C
line","active","a,""b""
c","optional"
"1140","赵知秋","测试省示例市东城区星河路459号","user_vdkqwieajedj@example.test","user_ulclipgxcuuk","https://sample-wvtwxfmu.example.test/ousjus","49c0f686-f71e-4863-8b15-a25ed824ccfd","203.0.113.92","2001:db8:eb8a:1772:d581:40b4:ac21:42d8","ba:c2:9e:5b:61:9e","#c21d00","示例明月文创有限公司","项目经理","山林","河流，春日，灯火。","false","7","59.49","2024-03-01","9130567750337","9780799964684","SKU-au-3760","B,quoted","archived","a,""b""
c","optional"
"1142","刘若云","测试省示例市东城区星河路734号","user_pplogegsjoez@example.test","user_bzsaldodxfdk","https://sample-anhrzoqx.example.test/jczxzc","72e463fd-4496-4c52-8e87-3f898c3cfc0a","203.0.113.166","2001:db8:29be:2601:17be:98ec:ca8c:d5b1","1a:b6:04:1e:c5:62","#0c6c31","示例明月信息有限公司","运营专员","春日","书页，花园，时间。","false","1","99.22","2024-03-02","3235107053230","9787396714261","SKU-hy-3462","C
line","archived","a,""b""
c",""
"1144","赵子安","测试省样本市新区星河路198号","user_mfibntpxmprt@example.test","user_sjtdnsusmivf","https://sample-dusycozk.example.test/wyaxqq","aec9af81-947e-4dfb-b726-f2b8ed8206a3","192.0.2.129","2001:db8:0639:94ac:28ba:071c:7889:ac1f","3a:b4:a9:18:19:df","#fe9c9b","示例海棠文创有限公司","园艺师","晨光","青石，长街，云影。","false","1","199.84","2024-03-01","6387665751978","9782009056684","SKU-va-3821","C
line","active","a,""b""
c","optional"
"1146","杨嘉宁","测试省示例市东城区样本大道4号","user_wxieukvabxta@example.test","user_sddlkzmlazxu","https://sample-hsudapjy.example.test/bwhtew","89ef90ac-c2fe-436f-a176-bed3aa0a0984","203.0.113.75","2001:db8:8885:3b06:8086:330a:7fbe:1de0","4a:f6:99:b6:c8:18","#42da5e","示例晨光科技有限公司","产品设计师","雨声","星空，时间，书页。","true","2","34.93","2024-02-28","4094087977894","9787270838571","SKU-jy-8277","C
line","active","a,""b""
c","optional"
"1148","刘知秋","测试省示例市西城区样本大道773号","user_hyieglulzhaa@example.test","user_glzzormmckht","https://sample-fbfxfjov.example.test/njsrrr","2ada5ede-6e3d-4c0f-a28b-f3d42ded6211","203.0.113.92","2001:db8:88c0:c2fa:1672:0688:d9f0:611a","4a:8e:37:1d:c1:53","#28babd","示例绿洲文创有限公司","数据分析师","时间","远方，春日，月色。","false","9","89.97","2024-03-01","8575231871016","9788410753082","SKU-so-2529","A","active","a,""b""
c",""
"1150","周思远","测试省样本市新区样本大道779号","user_impbvepxoktx@example.test","user_jgywfpshnkjb","https://sample-xeeeueve.example.test/auenuc","21d83399-b7f6-4295-951d-54a8714d0daa","203.0.113.34","2001:db8:acf0:2eed:8e15:db12:877d:3615","72:c0:b3:30:b1:1f","#4d584c","示例绿洲设计有限公司","系统管理员","脚步","书页，星空，落叶。","true","4","281.18","2024-03-02","3907632701244","9785167537873","SKU-yv-9511","C
line","active","a,""b""
c",""
"1152","李星辰","测试省示例市东城区样本大道211号","user_xjbbgbehzvjs@example.test","user_bhlszlzwplyg","https://sample-orktaixj.example.test/druzzu","0336ff0e-824c-4c8a-a03c-e50a3d59f2c5","192.0.2.6","2001:db8:a7b1:c71e:4ffa:df63:b92a:5638","b6:5a:4c:b9:aa:1c","#3f7278","示例远航信息有限公司","园艺师","书页","旅程，旅程，青石。","false","9","19.72","2024-02-29","2680391050327","9789074605854","SKU-zp-3771","A","active","a,""b""
c","optional"
"1154","孙子安","测试省示例市西城区样本大道211号","user_roxilwkhfdxq@example.test","user_srjnjfqcvtwr","https://sample-fszrnqiv.example.test/zmnwwf","77709f17-a088-4982-9f5b-1ca81bb7fb47","192.0.2.22","2001:db8:a401:7577:192d:3ad9:b3da:4ded","da:b6:67:e8:f9:e6","#0ecbb0","示例云帆设计有限公司","园艺师","月色","灯火，月色，晨光。","true","3","230.20","2024-02-28","3578524431091","9784908988158","SKU-fk-9614","A","active","a,""b""
c","optional"
"1156","钱知秋","测试省示例市西城区星河路547号","user_imejqntcrjia@example.test","user_qzyscwndflrm","https://sample-uwayzwlk.example.test/kvryhc","97e6650a-fd1f-4adb-a61d-49adcadd6412","198.51.100.53","2001:db8:f2e9:7234:b843:3959:fa4d:28ff","22:2f:1f:09:84:df","#dd2cc0","示例海棠科技有限公司","软件工程师","花园","花园，时间，灯火。","false","6","23.81","2024-03-02","7539955065374","9780076004928","SKU-zq-9717","A","active","a,""b""
c","optional"
"1158","黄文静","测试省示例市西城区青山路250号","user_uedvnqyuniex@example.test","user_gqonwhlhvpxo","https://sample-codfitsn.example.test/ocyybt","773cd851-36b2-4a48-83f2-7e9eb770bcc3","203.0.113.125","2001:db8:b82e:6d72:e244:2aae:2525:3a5c","46:26:47:a3:3d:11","#fed4b1","示例海棠文创有限公司","运营专员","时间","希望，星空，春日。","false","1","199.89","2024-02-29","2146828098558","9783250189046","SKU-pa-2435","A","archived","a,""b""
c","optional"
"1160","钱星辰","测试省示例市东城区样本大道936号","user_dzvbqcdodamo@example.test","user_jnitflerkqgw","https://sample-rspbttkd.example.test/lsjalf","fc9edeba-43f4-485f-819e-a9e36f8956d1","203.0.113.45","2001:db8:d173:8228:f661:78a4:462c:b013","e6:30:2d:44:69:87","#a2bd5b","示例明月设计有限公司","插画师","星空","山林，河流，灯火。","true","5","199.45","2024-02-28","4007799334244","9781991255136","SKU-ww-1639","A","active","a,""b""
c","optional"
"1162","林明","测试省示例市西城区星河路709号","user_kmhvqhczhrlf@example.test","user_fzgleewigyiw","https://sample-bddljtoc.example.test/arxiuz","6ac98069-9a21-45a5-985b-d4cd215acca3","198.51.100.20","2001:db8:e9ac:86b2:5fc4:42fe:69a6:e4ea","62:0b:c7:96:08:ea","#c44414","示例远航设计有限公司","研究助理","旅程","海岸，月色，河流。","false","7","29.46","2024-03-01","6945069343191","9780737799439","SKU-pz-8487","C
line","active","a,""b""
c","optional"
"1164","张文静","测试省示例市东城区青山路133号","user_ycenlpsvijht@example.test","user_hgoyjcqhiueu","https://sample-nfvupvwy.example.test/sejirw","24f2bafd-91f7-4b21-893e-e4414241f4bf","198.51.100.22","2001:db8:aeef:ec60:d7d5:d766:d570:e1d6","ba:30:48:dd:23:89","#a6279b","示例明月科技有限公司","系统管理员","晨光","旅程，云影，旅程。","true","1","-74.86","2024-03-02","6396143398895","9788970508627","SKU-xs-7596","A","active","a,""b""
c","optional"
"1166","许晓月","测试省样本市新区样本大道615号","user_qyddcmhtzcze@example.test","user_ieoqxfmxlejm","https://sample-mulazmrd.example.test/qijgty","0d11a797-2074-4f52-8435-caa07b533d2c","192.0.2.209","2001:db8:2f41:898a:8daa:290f:8aac:87f2","3a:e6:dd:0c:09:9d","#5caa01","示例星河科技有限公司","园艺师","果实","花园，月色，春日。","true","5","1.33","2024-03-01","9125144259877","9780516319315","SKU-js-6202","B,quoted","archived","a,""b""
c","optional"
"1168","吴若云","测试省示例市西城区明月街742号","user_yedrzyyqjiqe@example.test","user_xvgyyfthptoi","https://sample-mvuwfieg.example.test/fsoswf","aeac8622-1197-4418-8d24-980d8ffc36d8","198.51.100.137","2001:db8:d882:2746:00e6:eca4:6c18:1246","6a:96:43:93:b7:d2","#c7cb18","示例星河设计有限公司","园艺师","旅程","落叶，故事，星空。","true","8","290.36","2024-03-01","0328836938480","9782280983082","SKU-do-4672","C
line","active","a,""b""
c","optional"
"1170","李明","测试省样本市新区星河路512号","user_vqmpgarylmhh@example.test","user_coaazeajobak","https://sample-zjctdfzy.example.test/igdrnk","b33879ef-9185-4287-98f7-6e8899edea73","203.0.113.73","2001:db8:85a2:1c4a:5058:38da:04ef:2703","2e:9b:f2:a9:03:1e","#95b7cf","示例绿洲文创有限公司","测试工程师","雨声","远方，果实，雨声。","false","2","288.52","2024-02-29","2529319718195","9782543197010","SKU-xh-6960","C
line","active","a,""b""
c",""
"1172","吴明","测试省示例市西城区样本大道534号","user_igvyylvwjiwh@example.test","user_xaatzjbqmpzn","https://sample-lejilxgw.example.test/hnstjs","e3fef99d-cac6-45e2-94d6-7db10f0d9218","198.51.100.24","2001:db8:dfb8:c22f:57b7:2299:20a1:6a14","46:7e:45:29:f1:a1","#a9e412","示例晨光设计有限公司","测试工程师","远方","时间，旅程，时间。","true","4","-102.09","2024-03-01","8948848856910","9787609248194","SKU-vz-1580","A","active","a,""b""
c",""
"1174","陈小川","测试省示例市东城区星河路433号","user_udmddeaqphcq@example.test","user_pisoocmqiluf","https://sample-phwqumhf.example.test/acbcjf","93432550-3043-40f3-9b53-1c1c3f3b891a","203.0.113.192","2001:db8:9cfa:a920:7ecf:1fba:8a65:4a01","26:f7:a5:2f:71:de","#451b69","示例远航科技有限公司","技术写作者","希望","晨光，故事，河流。","false","8","136.59","2024-03-01","5979839121772","9783075501030","SKU-ej-2660","C
line","archived","a,""b""
c","optional"
"1176","林清和","测试省示例市东城区明月街990号","user_wqfekhevjcck@example.test","user_uuwsudrrnulr","https://sample-tubnsssw.example.test/ezjibb","47df440d-292b-449d-b060-e98fe4d16f82","198.51.100.35","2001:db8:ac01:ee95:5934:f094:49bb:d9b8","ea:3e:26:19:4d:9d","#2064db","示例星河文创有限公司","测试工程师","星空","雨声，花园，故事。","false","5","-5.02","2024-02-28","2023434853774","9780226880297","SKU-uh-0568","B,quoted","active","a,""b""
c",""
"1178","杨清和","测试省样本市新区青山路506号","user_sbiubgvbnais@example.test","user_mnelvyvcfzgv","https://sample-sgwwobpw.example.test/jjhozu","8514e15d-3b26-409d-a290-81b7b3016479","192.0.2.46","2001:db8:b866:a26a:7d39:c588:83a8:ed5f","fe:50:bb:da:5b:4a","#06bb3d","示例星河信息有限公司","系统管理员","月色","书页，微风，晨光。","false","8","271.67","2024-02-29","6044833780368","9789317232014","SKU-bz-1053","C
line","archived","a,""b""
c","optional"
"1180","李嘉宁","测试省示例市西城区明月街972号","user_dmzuagjjmvqo@example.test","user_kkrkuvagkowo","https://sample-rtbeaoqj.example.test/bhepsq","14ea049b-6b11-4aa3-a17e-0805761e51ef","198.51.100.155","2001:db8:b47a:af4f:8f62:eca1:a8d8:148b","36:d0:ca:61:43:3c","#5c98ec","示例晨光设计有限公司","摄影师","雨声","果实，山林，晨光。","false","8","151.79","2024-02-29","7073757265001","9780201128079","SKU-hw-3498","A","active","a,""b""
c","optional"
"1182","郑子安","测试省样本市新区青山路12号","user_cfbbopmkxfqy@example.test","user_mmffhtrymzgt","https://sample-ufqfckun.example.test/mriyus","0748367d-12b1-4f03-a6f5-48e26c616200","192.0.2.24","2001:db8:48e1:9d8c:4fce:36eb:ca98:5c4e","16:fc:e2:21:23:3f","#42dbc3","示例海棠文创有限公司","研究助理","脚步","云影，窗台，云影。","false","9","295.90","2024-02-29","9215618463548","9782759621194","SKU-ex-4314","B,quoted","active","a,""b""
c","optional"
"1184","刘雨桐","测试省示例市东城区明月街91号","user_zguoiqkzveex@example.test","user_xwacdqatzsnq","https://sample-cocdhmlq.example.test/fbkvws","41db30d7-898d-4d63-a7e2-b3836c1d4b97","203.0.113.223","2001:db8:79bc:1126:39bf:fd5a:b435:c4af","8e:76:00:69:97:1c","#e57da8","示例明月信息有限公司","产品设计师","海岸","花园，灯火，窗台。","false","7","10.31","2024-03-01","3700689459089","9785942663070","SKU-aa-1654","B,quoted","archived","a,""b""
c","optional"
"1186","王若云","测试省示例市东城区青山路120号","user_bdfjirtegphf@example.test","user_emqkftwdxota","https://sample-lsbcpkav.example.test/ewzmwf","38274222-a25c-4c21-a412-e5692dab6b27","198.51.100.120","2001:db8:5996:700c:0e99:3862:3fb5:1ccf","32:66:88:ca:b0:26","#e24ad3","示例海棠信息有限公司","测试工程师","雨声","落叶，春日，星空。","false","3","92.83","2024-02-28","4236227164171","9788178292755","SKU-vo-5855","A","archived","a,""b""
c",""
"1188","许知秋","测试省样本市新区星河路707号","user_kmutguilaile@example.test","user_colqfjnsjttf","https://sample-hdcpfjeo.example.test/xpmqxu","e87440fc-9534-4895-bb5c-2594c4128c9a","203.0.113.41","2001:db8:fa3e:551b:0741:6b3d:9c0d:1d08","2e:54:b6:1b:97:fb","#6dcb0e","示例青山信息有限公司","产品设计师","远方","时间，春日，山林。","true","8","5.07","2024-02-29","5787655735109","9785806931659","SKU-nu-1031","C
line","active","a,""b""
c","optional"
"1190","张晓月","测试省示例市西城区明月街313号","user_njmkbwolnsri@example.test","user_bqxzdzztjmhl","https://sample-jgzwyaak.example.test/rtvptd","aea9806f-5c10-4935-9995-251276849362","198.51.100.234","2001:db8:5e83:d8f2:f071:cc33:ddee:ed2a","86:12:e5:9b:35:e4","#ac690a","示例明月设计有限公司","测试工程师","山林","春日，云影，山林。","false","5","289.13","2024-02-28","6288154066781","9786883294798","SKU-tk-5311","B,quoted","active","a,""b""
c","optional"
"1192","孙若云","测试省样本市新区青山路912号","user_ntbnlguaeogy@example.test","user_uxcecibhpwzy","https://sample-mmoczahd.example.test/ifayph","8b6b56bf-be16-4e67-a2f1-3efc3a01938b","192.0.2.98","2001:db8:d4e3:9f9f:0858:ba69:4889:1f39","9a:71:9e:db:83:ef","#aace95","示例青山信息有限公司","项目经理","远方","星空，远方，晨光。","false","2","291.27","2024-03-02","7364477192662","9781798657027","SKU-vc-0295","B,quoted","active","a,""b""
c",""
"1194","郑清和","测试省示例市东城区明月街182号","user_wombzlahpdzx@example.test","user_efvemtsnubtq","https://sample-yggvghoz.example.test/rvoduf","06a12e77-3baf-40bf-ac51-014b3c388dba","203.0.113.3","2001:db8:2661:3aa9:7d30:0dc6:532b:2b59","3e:71:40:5b:f5:fb","#6ae776","示例绿洲科技有限公司","技术写作者","春日","月色，长街，故事。","false","1","-100.35","2024-03-02","3337150915678","9787369717343","SKU-vw-6502","C
line","active","a,""b""
c",""
"1196","陈若云","测试省示例市东城区青山路60号","user_hoqoprkcoqpi@example.test","user_fvsdfwaltbgl","https://sample-fdvszrvi.example.test/rqnlub","cea36741-a809-4e76-bf62-9c04cfc78f6a","192.0.2.84","2001:db8:23b2:b536:41ef:266a:f43a:86aa","1a:d6:50:9e:48:61","#b693e5","示例绿洲文创有限公司","数据分析师","时间","春日，花园，春日。","false","1","238.00","2024-02-29","6599541990894","9782488545518","SKU-og-2793","C
line","active","a,""b""
c","optional"
"1198","刘思远","测试省示例市西城区星河路397号","user_rqxnvuujuruv@example.test","user_bowicggekozu","https://sample-fzdaefwt.example.test/ucdpiz","64934878-f075-4a17-b8b8-740b9cfac8ee","198.51.100.238","2001:db8:0450:8655:1330:35b0:1150:c5e2","0a:3c:1c:d1:9b:06","#d9d7af","示例青山信息有限公司","园艺师","春日","落叶，旅程，故事。","false","5","207.16","2024-03-01","0195655323120","9782414969456","SKU-in-2435","C
line","active","a,""b""
c","optional"
"1200","许晓月","测试省示例市西城区青山路478号","user_iluscpwcixmm@example.test","user_gjsfsjvascsp","https://sample-zysyijpd.example.test/anwpaj","911289a1-084e-4158-87a8-290a96e65eff","198.51.100.84","2001:db8:3e54:91c1:bb8e:75a7:0eef:88fd","92:7a:12:ab:32:00","#8b3685","示例青山信息有限公司","研究助理","微风","时间，时间，灯火。","false","9","11.54","2024-03-02","0162014704609","9787866748611","SKU-be-8413","B,quoted","archived","a,""b""
c","optional"
"1202","林子安","测试省示例市西城区样本大道738号","user_dmpjuznsyjkr@example.test","user_wipgoehxnyic","https://sample-kbewcamu.example.test/brqkjs","5b0158f0-cc68-45a9-a851-b5379052b735","192.0.2.30","2001:db8:cd60:ec22:1029:0148:1686:99ea","b2:b3:33:99:0f:57","#d4021e","示例云帆科技有限公司","系统管理员","海岸","云影，书页，脚步。","true","2","233.99","2024-03-01","2683197518961","9789247374136","SKU-qd-9087","A","archived","a,""b""
c","optional"
"1204","黄子安","测试省示例市西城区星河路817号","user_okukjzydvlcf@example.test","user_hfsnrqmgkvmh","https://sample-kksfndia.example.test/rsfoqj","27c0b356-e4f4-4db5-b7af-7bb92e39f9d6","192.0.2.188","2001:db8:a9dd:006c:1645:c0f8:6fdf:0634","e2:7a:af:e1:f5:1c","#d56dd4","示例海棠信息有限公司","测试工程师","远方","花园，落叶，春日。","false","5","258.56","2024-03-02","5278074855993","9780221981395","SKU-zb-9816","C
line","active","a,""b""
c",""
"1206","吴雨桐","测试省示例市东城区明月街486号","user_wlrxpqimvkha@example.test","user_tnwrxrqdypgh","https://sample-bvlsrqii.example.test/iodaob","515b860d-8652-4f56-8d64-1cfefa6ffe0c","198.51.100.64","2001:db8:4b59:b87d:78cd:2bb1:f08a:2d92","06:2e:a2:14:37:8e","#b56ca1","示例海棠文创有限公司","园艺师","花园","希望，山林，脚步。","true","3","81.50","2024-02-29","5801724099869","9781159148409","SKU-gq-4424","B,quoted","archived","a,""b""
c",""
"1208","赵知秋","测试省样本市新区样本大道183号","user_jrjgohxyoumc@example.test","user_ublodyzoqpom","https://sample-bwyoqlrk.example.test/ngfbmp","5d4ebca4-f2cd-4f4a-abcb-eb3d766d9fd8","203.0.113.45","2001:db8:4172:bcd2:b975:4aba:8f9e:3e9b","f6:6a:63:fd:54:30","#a9123b","示例明月信息有限公司","插画师","春日","旅程，灯火，山林。","false","7","-57.39","2024-03-02","2492223372107","9789844999909","SKU-ir-5907","B,quoted","archived","a,""b""
c","optional"
"1210","钱明","测试省示例市东城区明月街902号","user_wkrgskenlbtt@example.test","user_fzwyzooohwgv","https://sample-vuvfuxrq.example.test/okwpqt","8258fd4b-f4c5-4597-a68e-aea2026a2367","192.0.2.146","2001:db8:f812:ed9e:49a8:f5ba:d1c0:03be","ca:9b:75:28:b6:29","#eac435","示例青山文创有限公司","测试工程师","云影","故事，时间，微风。","true","7","36.65","2024-03-01","5652595723014","9783569796058","SKU-um-6404","A","archived","a,""b""
c","optional"
"1212","杨小川","测试省示例市东城区星河路604号","user_kqrfsvittafy@example.test","user_wjvjsjkthseq","https://sample-svxuqzwz.example.test/rfrngu","84ecd27f-d37d-4bd0-a458-1bcea5b06653","203.0.113.71","2001:db8:0bce:928d:201c:df67:3cdf:fa8a","5a:72:0c:ca:a5:41","#b431a5","示例星河信息有限公司","数据分析师","远方","书页，窗台，晨光。","true","3","69.61","2024-03-01","0262039574260","9787365595648","SKU-fb-1236","B,quoted","active","a,""b""
c",""
"1214","叶文静","测试省示例市西城区星河路305号","user_mfgmtkziltiz@example.test","user_ttdovkldiqxk","https://sample-rkefwenf.example.test/xnpvid","1a83e2ad-2886-4981-a0da-3e8bfe19df5f","203.0.113.149","2001:db8:d18d:472d:407f:143e:b25a:5a3e","22:e1:9b:46:96:0d","#6bbf8f","示例远航信息有限公司","摄影师","月色","山林，晨光，远方。","true","8","282.67","2024-03-02","2894185425530","9784901060059","SKU-fv-8714","A","active","a,""b""
c","optional"
"1216","刘雨桐","测试省示例市东城区样本大道851号","user_jekxihqmdtkt@example.test","user_lpxkexwdszaa","https://sample-awtlgubq.example.test/amxhtj","1e446f02-b3aa-4b31-9777-bdc458fd7fb1","203.0.113.35","2001:db8:7c74:394e:09e1:1fe5:b310:8446","d6:23:93:53:cb:91","#a7fd2d","示例晨光科技有限公司","园艺师","河流","长街，落叶，果实。","false","6","-108.07","2024-03-02","7009347058661","9781090551238","SKU-af-2824","A","active","a,""b""
c",""
"1218","许雨桐","测试省示例市西城区明月街897号","user_gtjhlslalqdt@example.test","user_ikwqlzcqrsfs","https://sample-mqrxozbr.example.test/ddrwda","5230466a-0648-4315-9844-ebb2ee6b6489","198.51.100.42","2001:db8:4428:6052:81c7:5ed0:b5cb:aa62","32:f5:ab:e3:16:f3","#70ab31","示例绿洲设计有限公司","项目经理","青石","时间，海岸，青石。","true","3","46.44","2024-03-01","0612829482082","9789982829427","SKU-hg-4379","B,quoted","active","a,""b""
c",""
"1220","吴文静","测试省样本市新区星河路36号","user_krefsbauynsp@example.test","user_eifwiqmmsqqw","https://sample-rgkyupue.example.test/qlhvne","79f1684b-a6a2-42c8-97e0-e880accff603","198.51.100.254","2001:db8:4759:1d0a:28ae:d970:41e7:3b9e","32:e3:8e:4e:b3:b1","#bafe4b","示例绿洲设计有限公司","摄影师","灯火","远方，微风，河流。","false","6","284.09","2024-03-01","1375131900178","9783666817304","SKU-td-0099","C
line","active","a,""b""
c","optional"
